SKU,Image URL,Category,Product URL,Image Scaled,,
CHBSPCR068,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-09T140828.592.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-gtx-sport-satellite-grille-spacer-kit-chbspcr068/,FALSE,,
270286,https://vansauto.com/wp-content/uploads/2024/06/20240531_150207-480x322.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-gtx-and-sport-satellite-trunk-panel-fastener-kit-270286/,FALSE,,
270286,https://vansauto.com/wp-content/uploads/2024/06/20240531_150207-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-gtx-and-sport-satellite-trunk-panel-fastener-kit-270286/,TRUE,,
CHCTRM001,https://vansauto.com/wp-content/uploads/2024/08/s-l1600-12-480x309.webp,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-newport-vinyl-top-trim-molding-clip-kit-chctrm001/,FALSE,,
CHCTRM001,https://vansauto.com/wp-content/uploads/2024/08/s-l1600-12.webp,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-newport-vinyl-top-trim-molding-clip-kit-chctrm001/,FALSE,,
CHB271153,https://vansauto.com/wp-content/uploads/2020/02/IMG_6592-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-roadrunner-satellite-grille-fastner-kit-chb271153/,FALSE,,
CHB271153,https://vansauto.com/wp-content/uploads/2020/02/IMG_6592-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-roadrunner-satellite-grille-fastner-kit-chb271153/,TRUE,,
CHACLP002,https://vansauto.com/wp-content/uploads/2014/12/CHACLP002.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/windshield-window-trim-clips-68-69-barracuda-fastback/,FALSE,,
CHZBSF001,https://vansauto.com/wp-content/uploads/2016/09/2382067496-480x574.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-body-b-body-bucket-seat-back-boards-panels-fastener-kit-hardware/,FALSE,,
CHZBSF001,https://vansauto.com/wp-content/uploads/2016/09/2382067496.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-body-b-body-bucket-seat-back-boards-panels-fastener-kit-hardware/,FALSE,,
CHZBSF001,https://vansauto.com/wp-content/uploads/2016/09/2382126708-480x395.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-body-b-body-bucket-seat-back-boards-panels-fastener-kit-hardware/,FALSE,,
CHZBSF001,https://vansauto.com/wp-content/uploads/2016/09/2382213508-480x322.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-body-b-body-bucket-seat-back-boards-panels-fastener-kit-hardware/,FALSE,,
CHZBSF001,https://vansauto.com/wp-content/uploads/2016/09/2382214500-480x557.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-body-b-body-bucket-seat-back-boards-panels-fastener-kit-hardware/,FALSE,,
CHBFBK004,https://vansauto.com/wp-content/uploads/2016/10/DSCN6470.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-b-body-fender-bolt-kit/,FALSE,,
CHZCBL46,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-10T134332.305-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/late-1968-and-1969-b-body-hemi-negative-battery-cable-chzcbl46/,FALSE,,
CHZCBL46,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-10T134332.305.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/late-1968-and-1969-b-body-hemi-negative-battery-cable-chzcbl46/,FALSE,,
CHACLP003,https://vansauto.com/wp-content/uploads/2014/12/CHACLP003.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/rear-window-trim-clips-68-69-barracuda-fastback/,FALSE,,
CHACLP004,https://vansauto.com/wp-content/uploads/2014/12/CHACLP004.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/rear-window-trim-clips-68-69-barracuda-2-door/,FALSE,,
270800,https://vansauto.com/wp-content/uploads/2024/06/20240607_150836-480x452.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/64-65-66-67-68-69-70-71-72-73-74-dodge-plymouth-small-block-valve-cover-bolt-kit-chzblt001-2/,FALSE,,
270800,https://vansauto.com/wp-content/uploads/2024/06/20240607_150836.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/64-65-66-67-68-69-70-71-72-73-74-dodge-plymouth-small-block-valve-cover-bolt-kit-chzblt001-2/,FALSE,,
270278,https://vansauto.com/wp-content/uploads/2024/04/20240424_122255-480x340.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-dart-gt-rear-tail-panel-clips-270278/,FALSE,,
270278,https://vansauto.com/wp-content/uploads/2024/04/20240424_122255-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-dart-gt-rear-tail-panel-clips-270278/,TRUE,,
CHATPK689,https://vansauto.com/wp-content/uploads/2020/04/IMG_6706-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-dart-gt-trunk-trim-panel-fastener-kit-1968-1969-chatpk689/,FALSE,,
CHATPK689,https://vansauto.com/wp-content/uploads/2020/04/IMG_6706-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-dart-gt-trunk-trim-panel-fastener-kit-1968-1969-chatpk689/,TRUE,,
270335,https://vansauto.com/wp-content/uploads/2021/06/20210630_140030-480x987.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-dart-trunk-molding-fastener-kit-not-for-gt-270335/,FALSE,,
270335,https://vansauto.com/wp-content/uploads/2021/06/20210630_140030-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-dart-trunk-molding-fastener-kit-not-for-gt-270335/,TRUE,,
CHZCAP,https://vansauto.com/wp-content/uploads/2024/06/20240611_135620-480x427.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-dodge-splash-shield-screw-cap-chzcap/,FALSE,,
CHZCAP,https://vansauto.com/wp-content/uploads/2024/06/20240611_135620.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-dodge-splash-shield-screw-cap-chzcap/,FALSE,,
CHBPLF001,https://vansauto.com/wp-content/uploads/2022/08/20220804_151855-480x340.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-roadrunner-gtx-satellite-park-light-mounting-kit-chbplf001/,FALSE,,
CHBPLF001,https://vansauto.com/wp-content/uploads/2022/08/20220804_151855.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-roadrunner-gtx-satellite-park-light-mounting-kit-chbplf001/,FALSE,,
CHB270999,https://vansauto.com/wp-content/uploads/2020/07/IMG_6847-480x356.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-70-b-body-charger-coronet-satellite-gtx-roadrunner-quarter-belt-molding-clips-chb270999/,FALSE,,
CHB270999,https://vansauto.com/wp-content/uploads/2020/07/IMG_6847-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-70-b-body-charger-coronet-satellite-gtx-roadrunner-quarter-belt-molding-clips-chb270999/,TRUE,,
CHBRMC687,https://vansauto.com/wp-content/uploads/2014/12/Rocker-480x324.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/rocker-molding-trim-clip-set-68-70-b-body-except-charger/,FALSE,,
CHBRMC687,https://vansauto.com/wp-content/uploads/2014/12/Rocker.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/rocker-molding-trim-clip-set-68-70-b-body-except-charger/,FALSE,,
CHBCLP013,https://vansauto.com/wp-content/uploads/2014/12/CHBCLP013.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/rear-window-trim-clips-68-70-b-body-except-charger/,FALSE,,
CHBCBL010,https://vansauto.com/wp-content/uploads/2022/10/6-cable-480x342.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-1970-b-body-charger-gtx-coronet-roadrunner-heater-defroster-cable-chbcbl010/,FALSE,,
CHBCBL010,https://vansauto.com/wp-content/uploads/2022/10/6-cable.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-1970-b-body-charger-gtx-coronet-roadrunner-heater-defroster-cable-chbcbl010/,FALSE,,
CHBCBL011,https://vansauto.com/wp-content/uploads/2022/10/6-cable-480x342.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-1970-b-body-charger-gtx-coronet-roadrunner-temperature-cable-chbcbl011/,FALSE,,
CHBCBL011,https://vansauto.com/wp-content/uploads/2022/10/6-cable.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-1970-b-body-charger-gtx-coronet-roadrunner-temperature-cable-chbcbl011/,FALSE,,
MO605,https://vansauto.com/wp-content/uploads/2024/06/20240626_143413-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-70-charger-exterior-screw-kit-mo605/,FALSE,,
MO605,https://vansauto.com/wp-content/uploads/2024/06/20240626_143413-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-70-charger-exterior-screw-kit-mo605/,TRUE,,
270776,https://vansauto.com/wp-content/uploads/2021/06/20210616_125739-480x987.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-70-charger-quarter-panel-extension-mounting-fastener-kit-270776/,FALSE,,
270776,https://vansauto.com/wp-content/uploads/2021/06/20210616_125739-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-70-charger-quarter-panel-extension-mounting-fastener-kit-270776/,TRUE,,
CHBVTM068,https://vansauto.com/wp-content/uploads/2019/01/chbvtc687.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-1970-charger-vinyl-top-molding-clips/,FALSE,,
CHBCLP012,https://vansauto.com/wp-content/uploads/2014/12/CHBCLP012.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/rear-window-trim-clip-set-68-70-charger/,FALSE,,
CHBSMB01,https://vansauto.com/wp-content/uploads/2022/05/s-l1600-1-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-1970-charger-spoiler-mounting-brackets-chbsmb01/,FALSE,,
CHBSMB01,https://vansauto.com/wp-content/uploads/2022/05/s-l1600-1.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-1970-charger-spoiler-mounting-brackets-chbsmb01/,FALSE,,
CHBNUT6,https://vansauto.com/wp-content/uploads/2024/06/20240612_134052-480x370.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-70-roadrunner-gtx-coronet-charger-dash-pad-nuts-chbnut6/,FALSE,,
CHBNUT6,https://vansauto.com/wp-content/uploads/2024/06/20240612_134052.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/68-69-70-roadrunner-gtx-coronet-charger-dash-pad-nuts-chbnut6/,FALSE,,
CHACLP000,https://vansauto.com/wp-content/uploads/2014/12/CHACLP000.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/windshield-clips-68-72-dart/,FALSE,,
CHACLP001,https://vansauto.com/wp-content/uploads/2014/12/CHACLP001.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/rear-window-trim-clips-68-76-dart-demon/,FALSE,,
A126969,https://vansauto.com/wp-content/uploads/2024/06/20240614_124345-480x133.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-1-2-b-body-roadrunner-super-bee-a12-440-six-pack-lift-of-hood-pin-kit-a126969/,FALSE,,
A126969,https://vansauto.com/wp-content/uploads/2024/06/20240614_124345-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-1-2-b-body-roadrunner-super-bee-a12-440-six-pack-lift-of-hood-pin-kit-a126969/,TRUE,,
2704755,https://vansauto.com/wp-content/uploads/2024/06/20240531_150740-480x444.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-barracuda-rocker-molding-clip-kit-270475/,FALSE,,
2704755,https://vansauto.com/wp-content/uploads/2024/06/20240531_150740.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-barracuda-rocker-molding-clip-kit-270475/,FALSE,,
CHBSPCR689,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-09T140606.133-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-1969-charger-grille-spacer-kit-chbspcr689/,FALSE,,
CHBSPCR689,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-09T140606.133.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1968-1969-charger-grille-spacer-kit-chbspcr689/,FALSE,,
270778,https://vansauto.com/wp-content/uploads/2021/06/20210616_125654-480x987.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-coronet-roadrunner-gtx-satellite-quarter-panel-extension-mounting-fastener-kit/,FALSE,,
270778,https://vansauto.com/wp-content/uploads/2021/06/20210616_125654-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-coronet-roadrunner-gtx-satellite-quarter-panel-extension-mounting-fastener-kit/,TRUE,,
CHAGFK690,https://vansauto.com/wp-content/uploads/2024/07/20240703_125511-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-dart-grille-fastener-kit-chagfk690/,FALSE,,
CHAGFK690,https://vansauto.com/wp-content/uploads/2024/07/20240703_125511-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-dart-grille-fastener-kit-chagfk690/,TRUE,,
MO1780,https://vansauto.com/wp-content/uploads/2024/06/20240626_143424-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-roadrunner-exterior-screw-kit-mo1780/,FALSE,,
MO1780,https://vansauto.com/wp-content/uploads/2024/06/20240626_143424-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-roadrunner-exterior-screw-kit-mo1780/,TRUE,,
CHBCLP007,https://vansauto.com/wp-content/uploads/2014/12/CHBCLP007.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/windshield-window-trim-clips-69-70-b-body/,FALSE,,
CHBCBL002,https://vansauto.com/wp-content/uploads/2022/10/2A-480x350.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1969-1970-b-body-air-grabber-under-dash-cable-chbcbl002/,FALSE,,
CHBCBL002,https://vansauto.com/wp-content/uploads/2022/10/2A-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1969-1970-b-body-air-grabber-under-dash-cable-chbcbl002/,TRUE,,
CHZCLP004,https://vansauto.com/wp-content/uploads/2014/12/CHZCLP004.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/headliner-bow-clips/,FALSE,,
CHBCLP6970,https://vansauto.com/wp-content/uploads/2021/05/DSCN74321-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/beltline-door-trim-clips-1968-1969-charger-chbclp6970/,FALSE,,
CHBCLP6970,https://vansauto.com/wp-content/uploads/2021/05/DSCN74321.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/beltline-door-trim-clips-1968-1969-charger-chbclp6970/,FALSE,,
CSB-SSFK,https://vansauto.com/wp-content/uploads/2024/06/20240611_135858-480x594.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-70-coronet-superbee-quarter-scoop-mounting-bolt-kit-csb-ssfk/,FALSE,,
CSB-SSFK,https://vansauto.com/wp-content/uploads/2024/06/20240611_135858.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-70-coronet-superbee-quarter-scoop-mounting-bolt-kit-csb-ssfk/,FALSE,,
CHZHPBG,https://vansauto.com/wp-content/uploads/2024/06/20240607_151747-480x412.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-charger-challenger-cuda-roadrunner-coronet-dart-barracuda-hood-pin-bezels-and-gaskets-chzhpbg/,FALSE,,
CHZHPBG,https://vansauto.com/wp-content/uploads/2024/06/20240607_151747-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-charger-challenger-cuda-roadrunner-coronet-dart-barracuda-hood-pin-bezels-and-gaskets-chzhpbg/,TRUE,,
CHZCLIP,https://vansauto.com/wp-content/uploads/2024/06/20240607_151751-480x506.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-charger-challenger-cuda-roadrunner-coronet-dart-barracuda-hood-pin-clips-chzclips/,FALSE,,
CHZCLIP,https://vansauto.com/wp-content/uploads/2024/06/20240607_151751.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-charger-challenger-cuda-roadrunner-coronet-dart-barracuda-hood-pin-clips-chzclips/,FALSE,,
CHZ18INCH,https://vansauto.com/wp-content/uploads/2024/06/20240607_151603-480x483.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-hood-pin-lanyard-cables-18-chz18inches/,FALSE,,
CHZ18INCH,https://vansauto.com/wp-content/uploads/2024/06/20240607_151603.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-hood-pin-lanyard-cables-18-chz18inches/,FALSE,,
CHZ23INCH,https://vansauto.com/wp-content/uploads/2024/06/20240607_151603-480x483.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-hood-pin-lanyard-cables-23-chz23inches/,FALSE,,
CHZ23INCH,https://vansauto.com/wp-content/uploads/2024/06/20240607_151603.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-hood-pin-lanyard-cables-23-chz23inches/,FALSE,,
CHZ25INCH,https://vansauto.com/wp-content/uploads/2024/06/20240607_151603-480x483.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-hood-pin-lanyard-cables-25-chz25inches/,FALSE,,
CHZ25INCH,https://vansauto.com/wp-content/uploads/2024/06/20240607_151603.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/69-74-hood-pin-lanyard-cables-25-chz25inches/,FALSE,,
CHAGFK701,https://vansauto.com/wp-content/uploads/2024/07/20240703_125514-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-71-dart-grille-fastener-kit-chagfk690/,FALSE,,
CHAGFK701,https://vansauto.com/wp-content/uploads/2024/07/20240703_125514-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-71-dart-grille-fastener-kit-chagfk690/,TRUE,,
CHECLPBLM,https://vansauto.com/wp-content/uploads/2024/06/20240607_150009-480x352.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-barracuda-door-and-quarter-belt-line-molding-trim-clips-checlpblm/,FALSE,,
CHECLPBLM,https://vansauto.com/wp-content/uploads/2024/06/20240607_150009-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-barracuda-door-and-quarter-belt-line-molding-trim-clips-checlpblm/,TRUE,,
CHEHLM002,https://vansauto.com/wp-content/uploads/2024/07/s-l1600-9-480x395.png,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-challenger-hood-lip-molding-trim-chehlm002/,FALSE,,
CHEHLM002,https://vansauto.com/wp-content/uploads/2024/07/s-l1600-9.png,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-challenger-hood-lip-molding-trim-chehlm002/,FALSE,,
ECH7070,https://vansauto.com/wp-content/uploads/2024/06/20240614_123235-480x176.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-challenger-ta-hood-pin-set-for-fiberglass-hood-ech7070/,FALSE,,
ECH7070,https://vansauto.com/wp-content/uploads/2024/06/20240614_123235-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-challenger-ta-hood-pin-set-for-fiberglass-hood-ech7070/,TRUE,,
CHBSPCR70,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-09T133705.457-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-charger-grille-spacer-kit-chbspcr70/,FALSE,,
CHBSPCR70,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-09T133705.457.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-charger-grille-spacer-kit-chbspcr70/,FALSE,,
CHBBK3,https://vansauto.com/wp-content/uploads/2024/07/20240711_135306-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-charger-rear-bumper-bracket-to-body-bolt-kit-chbbk3/,FALSE,,
CHBBK3,https://vansauto.com/wp-content/uploads/2024/07/20240711_135306-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-charger-rear-bumper-bracket-to-body-bolt-kit-chbbk3/,TRUE,,
CHBSMB02,https://vansauto.com/wp-content/uploads/2022/05/s-l1600-2-480x370.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-coronet-super-bee-spoiler-mounting-brackets-chbsmb02/,FALSE,,
CHBSMB02,https://vansauto.com/wp-content/uploads/2022/05/s-l1600-2.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-coronet-super-bee-spoiler-mounting-brackets-chbsmb02/,FALSE,,
CHZCBL008,https://vansauto.com/wp-content/uploads/2022/02/11-cable-480x505.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-cuda-challenger-passengers-side-vent-cable/,FALSE,,
CHZCBL008,https://vansauto.com/wp-content/uploads/2022/02/11-cable.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-cuda-challenger-passengers-side-vent-cable/,FALSE,,
ECU7070,https://vansauto.com/wp-content/uploads/2024/06/20240614_123235-480x176.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-challenger-ta-hood-pin-set-for-fiberglass-hood-ecu7070/,FALSE,,
ECU7070,https://vansauto.com/wp-content/uploads/2024/06/20240614_123235-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-challenger-ta-hood-pin-set-for-fiberglass-hood-ecu7070/,TRUE,,
CHESPCR70,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-09T140327.823-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-cuda-barracuda-grille-spacer-kit-chespcr70/,FALSE,,
CHESPCR70,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-09T140327.823.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-cuda-barracuda-grille-spacer-kit-chespcr70/,FALSE,,
MO1950,https://vansauto.com/wp-content/uploads/2024/06/20240626_143405-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-cuda-exterior-screw-kit-mo1950/,FALSE,,
MO1950,https://vansauto.com/wp-content/uploads/2024/06/20240626_143405-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-cuda-exterior-screw-kit-mo1950/,TRUE,,
CHBSMB03,https://vansauto.com/wp-content/uploads/2022/05/s-l1600-3-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-road-runner-satellite-gtx-spoiler-mounting-brackets-chbsmb03/,FALSE,,
CHBSMB03,https://vansauto.com/wp-content/uploads/2022/05/s-l1600-3.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-road-runner-satellite-gtx-spoiler-mounting-brackets-chbsmb03/,FALSE,,
MO1781,https://vansauto.com/wp-content/uploads/2024/06/20240626_143417-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-roadrunner-gtx-exterior-screw-kit-mo605/,FALSE,,
MO1781,https://vansauto.com/wp-content/uploads/2024/06/20240626_143417-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-roadrunner-gtx-exterior-screw-kit-mo605/,TRUE,,
CHBBK7,https://vansauto.com/wp-content/uploads/2024/07/20240711_134822-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-roadrunner-gtx-satellite-front-bumper-bracket-to-frame-bolt-kit-chbbk7/,FALSE,,
CHBBK7,https://vansauto.com/wp-content/uploads/2024/07/20240711_134822-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-roadrunner-gtx-satellite-front-bumper-bracket-to-frame-bolt-kit-chbbk7/,TRUE,,
CHZCBL72,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-10T122349.776-480x360.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-1971-b-body-and-e-body-383-440-and-4406-negative-battery-cable-chzcbl72/,FALSE,,
CHZCBL72,https://vansauto.com/wp-content/uploads/2022/02/s-l1600-2022-02-10T122349.776.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1970-1971-b-body-and-e-body-383-440-and-4406-negative-battery-cable-chzcbl72/,FALSE,,
CHEFVMZZZ,https://vansauto.com/wp-content/uploads/2024/06/20240607_151559-480x426.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/71-charger-front-valance-mounting-hardware-fastener-set-kit-270803-2/,FALSE,,
CHEFVMZZZ,https://vansauto.com/wp-content/uploads/2024/06/20240607_151559-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/71-charger-front-valance-mounting-hardware-fastener-set-kit-270803-2/,TRUE,,
CHECLP70N,https://vansauto.com/wp-content/uploads/2014/12/CHECLP70N.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/tail-panel-moulding-clip-set-14-70-71-cuda/,FALSE,,
CHERLC701,https://vansauto.com/wp-content/uploads/2024/07/20240703_130326-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-71-cuda-road-lamp-light-wiring-clips-cherlc701/,FALSE,,
CHERLC701,https://vansauto.com/wp-content/uploads/2024/07/20240703_130326-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-71-cuda-road-lamp-light-wiring-clips-cherlc701/,TRUE,,
270701,https://vansauto.com/wp-content/uploads/2024/02/20241224_093124-480x640.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1967-1976-a-body-rear-defogger-switch-pn2820455/,FALSE,,
270701,https://vansauto.com/wp-content/uploads/2024/02/20241224_093124-scaled.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/1967-1976-a-body-rear-defogger-switch-pn2820455/,TRUE,,
CHEDLR701,https://vansauto.com/wp-content/uploads/2024/06/20240627_093340-480x395.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-71e-body-cuda-challengerdoor-and-lock-rod-clips-chedlr701/,FALSE,,
CHEDLR701,https://vansauto.com/wp-content/uploads/2024/06/20240627_093340.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-71e-body-cuda-challengerdoor-and-lock-rod-clips-chedlr701/,FALSE,,
CHBSBBK,https://vansauto.com/wp-content/uploads/2024/04/20240424_130328-480x263.jpg,clips-fasteners-cables-grommets-gaskets,https://vansauto.com/product/70-71-e-body-cuda-challenger-shaker-bubble-to-base-bolt-set-chbsbbk/,FALSE,,
